alertType,vehicleNum,date,time,startTime,endTime,GPSlat,GPSlng,Speed,Time__seconds
ldw,TS09Z7674,30-01-2024,02:58:33,30-01-2024 02:58,30-01-2024 02:58,17.1940717,79.2379217,72,10713
ldw,TS09Z7674,30-01-2024,02:59:01,30-01-2024 02:59,30-01-2024 02:59,17.1956383,79.23275,62,10741
ldw,TS09Z7674,30-01-2024,02:59:11,30-01-2024 02:59,30-01-2024 02:59,17.1961483,79.2310267,73,10751
ldw,TS09Z7674,30-01-2024,03:00:22,30-01-2024 03:00,30-01-2024 03:00,17.199705,79.2172833,77,10822
ldw,TS09Z7674,30-01-2024,03:00:54,30-01-2024 03:00,30-01-2024 03:00,17.1996583,79.2115617,73,10854
hmw,TS09Z7674,30-01-2024,03:01:00,30-01-2024 03:01,30-01-2024 03:01,17.1994683,79.2096117,64,10860
ldw,TS09Z7674,30-01-2024,03:01:02,30-01-2024 03:01,30-01-2024 03:01,17.1994683,79.2096117,64,10862
ldw,TS09Z7674,30-01-2024,03:01:09,30-01-2024 03:01,30-01-2024 03:01,17.1991867,79.2080367,63,10869
ldw,TS09Z7674,30-01-2024,03:01:27,30-01-2024 03:01,30-01-2024 03:01,17.1987517,79.20659,56,10887
ldw,TS09Z7674,30-01-2024,03:01:40,30-01-2024 03:01,30-01-2024 03:01,17.197275,79.2040333,63,10900
ldw,TS09Z7674,30-01-2024,03:02:00,30-01-2024 03:02,30-01-2024 03:02,17.196075,79.2006267,74,10920
ldw,TS09Z7674,30-01-2024,03:02:11,30-01-2024 03:02,30-01-2024 03:02,17.1959583,79.1986767,74,10931
ldw,TS09Z7674,30-01-2024,03:02:26,30-01-2024 03:02,30-01-2024 03:02,17.1958617,79.1967367,77,10946
ldw,TS09Z7674,30-01-2024,03:02:41,30-01-2024 03:02,30-01-2024 03:02,17.1958617,79.1967367,77,10961
ldw,TS09Z7674,30-01-2024,03:02:54,30-01-2024 03:02,30-01-2024 03:02,17.1983267,79.1913767,77,10974
ldw,TS09Z7674,30-01-2024,03:03:15,30-01-2024 03:03,30-01-2024 03:03,17.1983267,79.1913767,77,10995
ldw,TS09Z7674,30-01-2024,03:03:20,30-01-2024 03:03,30-01-2024 03:03,17.202745,79.1872917,81,11000
ldw,TS09Z7674,30-01-2024,03:03:31,30-01-2024 03:03,30-01-2024 03:03,17.2045633,79.186435,69,11011
ldw,TS09Z7674,30-01-2024,03:03:52,30-01-2024 03:03,30-01-2024 03:03,17.2072067,79.1840183,71,11032
ldw,TS09Z7674,30-01-2024,03:04:37,30-01-2024 03:04,30-01-2024 03:04,17.2089867,79.1760217,79,11077
ldw,TS09Z7674,30-01-2024,03:06:12,30-01-2024 03:06,30-01-2024 03:06,17.2139333,79.1580283,74,11172
ldw,TS09Z7674,30-01-2024,03:06:32,30-01-2024 03:06,30-01-2024 03:06,17.2152483,79.1548683,66,11192
ldw,TS09Z7674,30-01-2024,03:06:50,30-01-2024 03:06,30-01-2024 03:06,17.2173317,79.151605,76,11210
ldw,TS09Z7674,30-01-2024,03:07:56,30-01-2024 03:07,30-01-2024 03:07,17.2237617,79.1414767,76,11276
ldw,TS09Z7674,30-01-2024,03:09:13,30-01-2024 03:09,30-01-2024 03:09,17.22993,79.1310383,47,11353
ldw,TS09Z7674,30-01-2024,03:09:34,30-01-2024 03:09,30-01-2024 03:09,17.23126,79.1285567,59,11374
ldw,TS09Z7674,30-01-2024,03:09:45,30-01-2024 03:09,30-01-2024 03:09,17.2317767,79.1269783,62,11385
ldw,TS09Z7674,30-01-2024,03:09:52,30-01-2024 03:09,30-01-2024 03:09,17.2321517,79.1253633,67,11392
ldw,TS09Z7674,30-01-2024,03:10:22,30-01-2024 03:10,30-01-2024 03:10,17.232645,79.1210083,51,11422
ldw,TS09Z7674,30-01-2024,03:10:41,30-01-2024 03:10,30-01-2024 03:10,17.2326783,79.1177583,68,11441
ldw,TS09Z7674,30-01-2024,03:10:46,30-01-2024 03:10,30-01-2024 03:10,17.2326783,79.1177583,68,11446
ldw,TS09Z7674,30-01-2024,03:11:16,30-01-2024 03:11,30-01-2024 03:11,17.2323567,79.1120667,76,11476
ldw,TS09Z7674,30-01-2024,03:11:51,30-01-2024 03:11,30-01-2024 03:11,17.231355,79.1083133,74,11511
ldw,TS09Z7674,30-01-2024,03:11:56,30-01-2024 03:11,30-01-2024 03:11,17.23112,79.1046283,67,11516
ldw,TS09Z7674,30-01-2024,03:13:16,30-01-2024 03:13,30-01-2024 03:13,17.23101,79.091055,81,11596
ldw,TS09Z7674,30-01-2024,03:13:40,30-01-2024 03:13,30-01-2024 03:13,17.230045,79.0826333,80,11620
ldw,TS09Z7674,30-01-2024,03:13:50,30-01-2024 03:13,30-01-2024 03:13,17.230045,79.0826333,80,11630
ldw,TS09Z7674,30-01-2024,03:14:14,30-01-2024 03:14,30-01-2024 03:14,17.2293733,79.0765167,78,11654
hmw,TS09Z7674,30-01-2024,03:14:20,30-01-2024 03:14,30-01-2024 03:14,17.2294517,79.07466,63,11660
ldw,TS09Z7674,30-01-2024,03:14:41,30-01-2024 03:14,30-01-2024 03:14,17.22997,79.0718433,60,11681
ldw,TS09Z7674,30-01-2024,03:15:59,30-01-2024 03:15,30-01-2024 03:15,17.230795,79.0560433,71,11759
ldw,TS09Z7674,30-01-2024,03:17:42,30-01-2024 03:17,30-01-2024 03:17,17.2311567,79.0385067,71,11862
ldw,TS09Z7674,30-01-2024,03:18:13,30-01-2024 03:18,30-01-2024 03:18,17.2304367,79.0345233,76,11893
ldw,TS09Z7674,30-01-2024,03:19:07,30-01-2024 03:19,30-01-2024 03:19,17.2292517,79.0221533,67,11947
hmw,TS09Z7674,30-01-2024,03:19:54,30-01-2024 03:19,30-01-2024 03:19,17.2299383,79.0133617,63,11994
ldw,TS09Z7674,30-01-2024,03:20:13,30-01-2024 03:20,30-01-2024 03:20,17.2301333,79.0116917,64,12013
ldw,TS09Z7674,30-01-2024,03:20:26,30-01-2024 03:20,30-01-2024 03:20,17.230355,79.0088283,60,12026
ldw,TS09Z7674,30-01-2024,03:20:46,30-01-2024 03:20,30-01-2024 03:20,17.2298667,79.0055683,58,12046
ldw,TS09Z7674,30-01-2024,03:21:10,30-01-2024 03:21,30-01-2024 03:21,17.2295783,79.0020867,69,12070
ldw,TS09Z7674,30-01-2024,03:21:40,30-01-2024 03:21,30-01-2024 03:21,17.229315,78.996725,72,12100
ldw,TS09Z7674,30-01-2024,03:22:03,30-01-2024 03:22,30-01-2024 03:22,17.2301817,78.9927633,81,12123
ldw,TS09Z7674,30-01-2024,03:22:31,30-01-2024 03:22,30-01-2024 03:22,17.23232,78.9869017,80,12151
ldw,TS09Z7674,30-01-2024,03:23:18,30-01-2024 03:23,30-01-2024 03:23,17.2294517,78.9784683,75,12198
ldw,TS09Z7674,30-01-2024,03:23:39,30-01-2024 03:23,30-01-2024 03:23,17.2286083,78.974645,72,12219
hmw,TS09Z7674,30-01-2024,03:24:08,30-01-2024 03:24,30-01-2024 03:24,17.22998,78.9697367,58,12248
ldw,TS09Z7674,30-01-2024,03:24:21,30-01-2024 03:24,30-01-2024 03:24,17.2303867,78.9683283,56,12261
ldw,TS09Z7674,30-01-2024,03:24:25,30-01-2024 03:24,30-01-2024 03:24,17.2308383,78.9668833,60,12265
ldw,TS09Z7674,30-01-2024,03:27:42,30-01-2024 03:27,30-01-2024 03:27,17.23469,78.954235,46,12462
ldw,TS09Z7674,30-01-2024,03:28:02,30-01-2024 03:28,30-01-2024 03:28,17.2358567,78.951635,56,12482
ldw,TS09Z7674,30-01-2024,03:28:51,30-01-2024 03:28,30-01-2024 03:28,17.2390867,78.9436267,77,12531
ldw,TS09Z7674,30-01-2024,03:29:02,30-01-2024 03:29,30-01-2024 03:29,17.239865,78.9417033,80,12542
ldw,TS09Z7674,30-01-2024,03:29:12,30-01-2024 03:29,30-01-2024 03:29,17.2404267,78.9398117,74,12552
ldw,TS09Z7674,30-01-2024,03:31:04,30-01-2024 03:31,30-01-2024 03:31,17.2434367,78.929005,60,12664
ldw,TS09Z7674,30-01-2024,03:31:07,30-01-2024 03:31,30-01-2024 03:31,17.2434367,78.929005,60,12667
ldw,TS09Z7674,30-01-2024,03:31:11,30-01-2024 03:31,30-01-2024 03:31,17.2434367,78.929005,60,12671
ldw,TS09Z7674,30-01-2024,03:31:19,30-01-2024 03:31,30-01-2024 03:31,17.2438633,78.9274333,63,12679
ldw,TS09Z7674,30-01-2024,03:31:58,30-01-2024 03:31,30-01-2024 03:31,17.2453717,78.920105,68,12718
ldw,TS09Z7674,30-01-2024,03:32:18,30-01-2024 03:32,30-01-2024 03:32,17.2459083,78.9171183,60,12738
ldw,TS09Z7674,30-01-2024,03:32:41,30-01-2024 03:32,30-01-2024 03:32,17.2464233,78.9145117,47,12761
ldw,TS09Z7674,30-01-2024,03:34:04,30-01-2024 03:34,30-01-2024 03:34,17.249505,78.9035733,64,12844
ldw,TS09Z7674,30-01-2024,03:34:25,30-01-2024 03:34,30-01-2024 03:34,17.250835,78.9005833,53,12865
ldw,TS09Z7674,30-01-2024,03:36:03,30-01-2024 03:36,30-01-2024 03:36,17.2558283,78.88954,56,12963
ldw,TS09Z7674,30-01-2024,03:36:43,30-01-2024 03:36,30-01-2024 03:36,17.2560983,78.88297,65,13003
ldw,TS09Z7674,30-01-2024,03:36:48,30-01-2024 03:36,30-01-2024 03:36,17.2561067,78.8814683,49,13008
ldw,TS09Z7674,30-01-2024,03:36:59,30-01-2024 03:36,30-01-2024 03:36,17.2560233,78.8801367,53,13019
ldw,TS09Z7674,30-01-2024,03:37:30,30-01-2024 03:37,30-01-2024 03:37,17.2571483,78.875305,59,13050
ldw,TS09Z7674,30-01-2024,03:37:52,30-01-2024 03:37,30-01-2024 03:37,17.25796,78.872415,58,13072
ldw,TS09Z7674,30-01-2024,03:38:15,30-01-2024 03:38,30-01-2024 03:38,17.2578933,78.8679183,51,13095
hmw,TS09Z7674,30-01-2024,03:38:27,30-01-2024 03:38,30-01-2024 03:38,17.257785,78.8666033,50,13107
ldw,TS09Z7674,30-01-2024,03:38:52,30-01-2024 03:38,30-01-2024 03:38,17.2578633,78.86402,47,13132
ldw,TS09Z7674,30-01-2024,03:39:08,30-01-2024 03:39,30-01-2024 03:39,17.258045,78.8613733,49,13148
ldw,TS09Z7674,30-01-2024,03:39:19,30-01-2024 03:39,30-01-2024 03:39,17.2581017,78.8600017,54,13159
hmw,TS09Z7674,30-01-2024,03:39:22,30-01-2024 03:39,30-01-2024 03:39,17.2581017,78.8600017,54,13162
ldw,TS09Z7674,30-01-2024,03:40:21,30-01-2024 03:40,30-01-2024 03:40,17.2583517,78.8515767,58,13221
ldw,TS09Z7674,30-01-2024,03:40:33,30-01-2024 03:40,30-01-2024 03:40,17.25837,78.850095,57,13233
ldw,TS09Z7674,30-01-2024,03:40:50,30-01-2024 03:40,30-01-2024 03:40,17.259195,78.846895,71,13250
ldw,TS09Z7674,30-01-2024,03:42:35,30-01-2024 03:42,30-01-2024 03:42,17.2670917,78.82767,60,13355
ldw,TS09Z7674,30-01-2024,03:42:39,30-01-2024 03:42,30-01-2024 03:42,17.2670917,78.82767,60,13359
hmw,TS09Z7674,30-01-2024,03:43:09,30-01-2024 03:43,30-01-2024 03:43,17.269265,78.8238367,44,13389
ldw,TS09Z7674,30-01-2024,03:43:26,30-01-2024 03:43,30-01-2024 03:43,17.2703683,78.82187,49,13406
ldw,TS09Z7674,30-01-2024,03:44:13,30-01-2024 03:44,30-01-2024 03:44,17.2734,78.8164,61,13453
ldw,TS09Z7674,30-01-2024,03:44:20,30-01-2024 03:44,30-01-2024 03:44,17.2741983,78.8149183,68,13460
ldw,TS09Z7674,30-01-2024,03:44:31,30-01-2024 03:44,30-01-2024 03:44,17.2750883,78.813325,73,13471
ldw,TS09Z7674,30-01-2024,03:44:53,30-01-2024 03:44,30-01-2024 03:44,17.2770083,78.809805,78,13493
ldw,TS09Z7674,30-01-2024,03:45:01,30-01-2024 03:45,30-01-2024 03:45,17.2779,78.80806,74,13501
ldw,TS09Z7674,30-01-2024,03:45:25,30-01-2024 03:45,30-01-2024 03:45,17.28048,78.8030917,53,13525
hmw,TS09Z7674,30-01-2024,03:45:28,30-01-2024 03:45,30-01-2024 03:45,17.28048,78.8030917,53,13528
ldw,TS09Z7674,30-01-2024,03:45:55,30-01-2024 03:45,30-01-2024 03:45,17.2806483,78.79917,61,13555
ldw,TS09Z7674,30-01-2024,03:46:14,30-01-2024 03:46,30-01-2024 03:46,17.2800683,78.79585,60,13574
ldw,TS09Z7674,30-01-2024,03:47:10,30-01-2024 03:47,30-01-2024 03:47,17.2796917,78.7870283,76,13630
hmw,TS09Z7674,30-01-2024,03:47:29,30-01-2024 03:47,30-01-2024 03:47,17.2796917,78.7870283,76,13649
ldw,TS09Z7674,30-01-2024,03:51:42,30-01-2024 03:51,30-01-2024 03:51,17.2936833,78.74601,56,13902
ldw,TS09Z7674,30-01-2024,03:51:47,30-01-2024 03:51,30-01-2024 03:51,17.2936833,78.74601,56,13907
ldw,TS09Z7674,30-01-2024,03:51:58,30-01-2024 03:51,30-01-2024 03:51,17.2944467,78.7424067,79,13918
ldw,TS09Z7674,30-01-2024,03:52:37,30-01-2024 03:52,30-01-2024 03:52,17.2999483,78.7395533,64,13957
hmw,TS09Z7674,30-01-2024,03:56:13,30-01-2024 03:56,30-01-2024 03:56,17.30637,78.7207617,57,14173
hmw,TS09Z7674,30-01-2024,03:59:23,30-01-2024 03:59,30-01-2024 03:59,17.3085017,78.7001367,28,14363
hmw,TS09Z7674,30-01-2024,03:59:25,30-01-2024 03:59,30-01-2024 03:59,17.3085017,78.7001367,28,14365
ldw,TS09Z7674,30-01-2024,04:05:41,30-01-2024 04:05,30-01-2024 04:05,17.317415,78.6622917,48,14741
hmw,TS09Z7674,30-01-2024,04:11:22,30-01-2024 04:11,30-01-2024 04:11,17.31972,78.6178083,52,15082
hmw,TS09Z7674,30-01-2024,04:12:46,30-01-2024 04:12,30-01-2024 04:12,17.3239367,78.609525,57,15166
hmw,TS09Z7674,30-01-2024,13:42:06,30-01-2024 13:42,30-01-2024 13:42,17.33336,78.588275,39,49326
hmw,TS09Z7674,30-01-2024,13:45:03,30-01-2024 13:45,30-01-2024 13:45,17.32836,78.599455,32,49503
hmw,TS09Z7674,30-01-2024,13:45:20,30-01-2024 13:45,30-01-2024 13:45,17.3281117,78.600245,36,49520
hmw,TS09Z7674,30-01-2024,13:47:08,30-01-2024 13:47,30-01-2024 13:47,17.3267233,78.6062933,31,49628
hmw,TS09Z7674,30-01-2024,13:47:53,30-01-2024 13:47,30-01-2024 13:47,17.32472,78.6089717,39,49673
hmw,TS09Z7674,30-01-2024,13:48:29,30-01-2024 13:48,30-01-2024 13:48,17.322475,78.611835,58,49709
hmw,TS09Z7674,30-01-2024,13:49:14,30-01-2024 13:49,30-01-2024 13:49,17.3203667,78.615185,53,49754
hmw,TS09Z7674,30-01-2024,13:50:39,30-01-2024 13:50,30-01-2024 13:50,17.3217383,78.630775,59,49839
hmw,TS09Z7674,30-01-2024,13:52:34,30-01-2024 13:52,30-01-2024 13:52,17.3198333,78.6452017,54,49954
hmw,TS09Z7674,30-01-2024,13:53:21,30-01-2024 13:53,30-01-2024 13:53,17.3195667,78.6511317,45,50001
ldw,TS09Z7674,30-01-2024,13:54:01,30-01-2024 13:54,30-01-2024 13:54,17.31807,78.6551867,55,50041
hmw,TS09Z7674,30-01-2024,13:56:40,30-01-2024 13:56,30-01-2024 13:56,17.314925,78.6743833,27,50200
hmw,TS09Z7674,30-01-2024,13:56:44,30-01-2024 13:56,30-01-2024 13:56,17.314925,78.6743833,27,50204
ldw,TS09Z7674,30-01-2024,14:02:02,30-01-2024 14:01,30-01-2024 14:02,17.3065183,78.7064167,45,50522
hmw,TS09Z7674,30-01-2024,14:02:30,30-01-2024 14:02,30-01-2024 14:02,17.307035,78.71256,38,50550
hmw,TS09Z7674,30-01-2024,14:04:12,30-01-2024 14:04,30-01-2024 14:04,17.3065983,78.7257967,42,50652
ldw,TS09Z7674,30-01-2024,14:06:05,30-01-2024 14:06,30-01-2024 14:06,17.3015033,78.73907,38,50765
hmw,TS09Z7674,30-01-2024,14:06:09,30-01-2024 14:06,30-01-2024 14:06,17.2994133,78.7397633,53,50769
hmw,TS09Z7674,30-01-2024,14:06:44,30-01-2024 14:06,30-01-2024 14:06,17.2953883,78.7413517,63,50804
ldw,TS09Z7674,30-01-2024,14:07:12,30-01-2024 14:07,30-01-2024 14:07,17.293855,78.7457883,62,50832
hmw,TS09Z7674,30-01-2024,14:08:25,30-01-2024 14:08,30-01-2024 14:08,17.2922367,78.7563717,58,50905
hmw,TS09Z7674,30-01-2024,14:08:50,30-01-2024 14:08,30-01-2024 14:08,17.2918417,78.7589383,37,50930
hmw,TS09Z7674,30-01-2024,14:09:04,30-01-2024 14:09,30-01-2024 14:09,17.2917483,78.759825,32,50944
hmw,TS09Z7674,30-01-2024,14:09:40,30-01-2024 14:09,30-01-2024 14:09,17.2911533,78.763555,40,50980
hmw,TS09Z7674,30-01-2024,14:10:16,30-01-2024 14:10,30-01-2024 14:10,17.2897633,78.7669583,54,51016
ldw,TS09Z7674,30-01-2024,14:12:44,30-01-2024 14:11,30-01-2024 14:12,17.2836483,78.7804267,52,51164
ldw,TS09Z7674,30-01-2024,14:13:30,30-01-2024 14:13,30-01-2024 14:13,17.28028,78.7965467,79,51210
ldw,TS09Z7674,30-01-2024,14:13:50,30-01-2024 14:13,30-01-2024 14:13,17.2810317,78.800665,80,51230
ldw,TS09Z7674,30-01-2024,14:14:09,30-01-2024 14:14,30-01-2024 14:14,17.2798817,78.8046567,80,51249
ldw,TS09Z7674,30-01-2024,14:14:16,30-01-2024 14:14,30-01-2024 14:14,17.2798817,78.8046567,80,51256
ldw,TS09Z7674,30-01-2024,14:14:54,30-01-2024 14:14,30-01-2024 14:14,17.2759817,78.8119483,80,51294
ldw,TS09Z7674,30-01-2024,14:15:02,30-01-2024 14:15,30-01-2024 14:15,17.2749617,78.8137883,79,51302
ldw,TS09Z7674,30-01-2024,14:15:38,30-01-2024 14:15,30-01-2024 14:15,17.2709867,78.821035,70,51338
hmw,TS09Z7674,30-01-2024,14:15:41,30-01-2024 14:15,30-01-2024 14:15,17.2709867,78.821035,70,51341
ldw,TS09Z7674,30-01-2024,14:16:12,30-01-2024 14:16,30-01-2024 14:16,17.26933,78.8240067,48,51372
ldw,TS09Z7674,30-01-2024,14:16:20,30-01-2024 14:16,30-01-2024 14:16,17.2685883,78.8252717,60,51380
ldw,TS09Z7674,30-01-2024,14:16:32,30-01-2024 14:16,30-01-2024 14:16,17.2677583,78.8268417,73,51392
ldw,TS09Z7674,30-01-2024,14:16:49,30-01-2024 14:16,30-01-2024 14:16,17.2657917,78.8303967,79,51409
ldw,TS09Z7674,30-01-2024,14:17:28,30-01-2024 14:17,30-01-2024 14:17,17.2635733,78.8384367,79,51448
ldw,TS09Z7674,30-01-2024,14:17:55,30-01-2024 14:17,30-01-2024 14:17,17.2616467,78.8421033,79,51475
ldw,TS09Z7674,30-01-2024,14:18:26,30-01-2024 14:18,30-01-2024 14:18,17.25899,78.8477383,79,51506
ldw,TS09Z7674,30-01-2024,14:18:40,30-01-2024 14:18,30-01-2024 14:18,17.2585067,78.8518083,79,51520
hmw,TS09Z7674,30-01-2024,14:18:55,30-01-2024 14:18,30-01-2024 14:18,17.2584417,78.8539117,80,51535
ldw,TS09Z7674,30-01-2024,14:19:03,30-01-2024 14:19,30-01-2024 14:19,17.2584117,78.85588,65,51543
ldw,TS09Z7674,30-01-2024,14:19:19,30-01-2024 14:19,30-01-2024 14:19,17.2583233,78.8592667,74,51559
ldw,TS09Z7674,30-01-2024,14:20:03,30-01-2024 14:20,30-01-2024 14:20,17.2579917,78.8675267,81,51603
ldw,TS09Z7674,30-01-2024,14:20:20,30-01-2024 14:20,30-01-2024 14:20,17.2583367,78.871585,72,51620
hmw,TS09Z7674,30-01-2024,14:20:43,30-01-2024 14:20,30-01-2024 14:20,17.2571717,78.8755133,76,51643
ldw,TS09Z7674,30-01-2024,14:21:38,30-01-2024 14:21,30-01-2024 14:21,17.2563467,78.885505,75,51698
ldw,TS09Z7674,30-01-2024,14:21:45,30-01-2024 14:21,30-01-2024 14:21,17.2563467,78.885505,75,51705
ldw,TS09Z7674,30-01-2024,14:22:00,30-01-2024 14:22,30-01-2024 14:22,17.2559733,78.8893183,67,51720
ldw,TS09Z7674,30-01-2024,14:22:10,30-01-2024 14:22,30-01-2024 14:22,17.2554583,78.8911817,77,51730
ldw,TS09Z7674,30-01-2024,14:22:18,30-01-2024 14:22,30-01-2024 14:22,17.2547,78.8928483,68,51738
ldw,TS09Z7674,30-01-2024,14:23:28,30-01-2024 14:23,30-01-2024 14:23,17.2513383,78.8998417,50,51808
ldw,TS09Z7674,30-01-2024,14:23:46,30-01-2024 14:23,30-01-2024 14:23,17.2508017,78.9011367,58,51826
ldw,TS09Z7674,30-01-2024,14:23:55,30-01-2024 14:23,30-01-2024 14:23,17.250095,78.9026917,68,51835
ldw,TS09Z7674,30-01-2024,14:24:30,30-01-2024 14:24,30-01-2024 14:24,17.247575,78.9094483,70,51870
ldw,TS09Z7674,30-01-2024,14:25:05,30-01-2024 14:25,30-01-2024 14:25,17.2465017,78.9147483,67,51905
ldw,TS09Z7674,30-01-2024,14:25:26,30-01-2024 14:25,30-01-2024 14:25,17.2458333,78.9182583,66,51926
ldw,TS09Z7674,30-01-2024,14:25:41,30-01-2024 14:25,30-01-2024 14:25,17.2452767,78.9218183,73,51941
ldw,TS09Z7674,30-01-2024,14:26:08,30-01-2024 14:26,30-01-2024 14:26,17.2438017,78.9279533,80,51968
ldw,TS09Z7674,30-01-2024,14:26:46,30-01-2024 14:26,30-01-2024 14:26,17.2423467,78.9332867,64,52006
ldw,TS09Z7674,30-01-2024,14:28:06,30-01-2024 14:28,30-01-2024 14:28,17.237115,78.948695,80,52086
ldw,TS09Z7674,30-01-2024,14:28:21,30-01-2024 14:28,30-01-2024 14:28,17.235565,78.9525633,79,52101
ldw,TS09Z7674,30-01-2024,14:32:08,30-01-2024 14:32,30-01-2024 14:32,17.23013,78.969785,51,52328
ldw,TS09Z7674,30-01-2024,14:32:44,30-01-2024 14:32,30-01-2024 14:32,17.228805,78.9765533,79,52364
ldw,TS09Z7674,30-01-2024,14:34:12,30-01-2024 14:34,30-01-2024 14:34,17.2302783,78.9929183,74,52452
ldw,TS09Z7674,30-01-2024,14:34:23,30-01-2024 14:34,30-01-2024 14:34,17.2295967,78.9947267,75,52463
hmw,TS09Z7674,30-01-2024,14:34:54,30-01-2024 14:33,30-01-2024 14:34,17.2323217,78.9874133,0,52494
ldw,TS09Z7674,30-01-2024,14:35:20,30-01-2024 14:35,30-01-2024 14:35,17.2302883,79.0070817,79,52520
ldw,TS09Z7674,30-01-2024,14:36:51,30-01-2024 14:36,30-01-2024 14:36,17.2293,79.0195467,80,52611
ldw,TS09Z7674,30-01-2024,14:37:21,30-01-2024 14:37,30-01-2024 14:37,17.2301283,79.0317933,76,52641
ldw,TS09Z7674,30-01-2024,14:38:11,30-01-2024 14:38,30-01-2024 14:38,17.2314067,79.04081,62,52691
ldw,TS09Z7674,30-01-2024,14:40:20,30-01-2024 14:40,30-01-2024 14:40,17.230415,79.0670633,81,52820
hmw,TS09Z7674,30-01-2024,14:40:30,30-01-2024 14:40,30-01-2024 14:40,17.230345,79.0692033,81,52830
ldw,TS09Z7674,30-01-2024,14:40:33,30-01-2024 14:40,30-01-2024 14:40,17.2302083,79.0710667,59,52833
ldw,TS09Z7674,30-01-2024,14:41:08,30-01-2024 14:41,30-01-2024 14:41,17.2295417,79.0759483,73,52868
ldw,TS09Z7674,30-01-2024,14:41:18,30-01-2024 14:41,30-01-2024 14:41,17.2295417,79.0779133,75,52878
ldw,TS09Z7674,30-01-2024,14:41:31,30-01-2024 14:41,30-01-2024 14:41,17.2296533,79.0797983,66,52891
ldw,TS09Z7674,30-01-2024,14:41:52,30-01-2024 14:41,30-01-2024 14:41,17.2303583,79.083375,74,52912
ldw,TS09Z7674,30-01-2024,14:42:12,30-01-2024 14:42,30-01-2024 14:42,17.2309683,79.0872767,68,52932
ldw,TS09Z7674,30-01-2024,14:42:27,30-01-2024 14:42,30-01-2024 14:42,17.2310867,79.09005,55,52947
ldw,TS09Z7674,30-01-2024,14:42:44,30-01-2024 14:42,30-01-2024 14:42,17.23111,79.0916317,63,52964
ldw,TS09Z7674,30-01-2024,14:42:55,30-01-2024 14:42,30-01-2024 14:42,17.23111,79.0916317,63,52975
ldw,TS09Z7674,30-01-2024,14:43:19,30-01-2024 14:43,30-01-2024 14:43,17.2312217,79.09955,77,52999
ldw,TS09Z7674,30-01-2024,14:43:31,30-01-2024 14:43,30-01-2024 14:43,17.2312233,79.1013883,67,53011
ldw,TS09Z7674,30-01-2024,14:43:41,30-01-2024 14:43,30-01-2024 14:43,17.2312033,79.103105,65,53021
ldw,TS09Z7674,30-01-2024,14:44:24,30-01-2024 14:44,30-01-2024 14:44,17.23264,79.1127933,77,53064
ldw,TS09Z7674,30-01-2024,14:44:55,30-01-2024 14:44,30-01-2024 14:44,17.232835,79.1171883,49,53095
ldw,TS09Z7674,30-01-2024,14:45:11,30-01-2024 14:45,30-01-2024 14:45,17.2329133,79.1185433,56,53111
ldw,TS09Z7674,30-01-2024,14:45:20,30-01-2024 14:45,30-01-2024 14:45,17.2329267,79.1200017,58,53120
ldw,TS09Z7674,30-01-2024,14:45:31,30-01-2024 14:45,30-01-2024 14:45,17.2327533,79.1216767,63,53131
ldw,TS09Z7674,30-01-2024,14:45:36,30-01-2024 14:45,30-01-2024 14:45,17.23261,79.1233183,62,53136
ldw,TS09Z7674,30-01-2024,14:46:49,30-01-2024 14:46,30-01-2024 14:46,17.22829,79.1340333,79,53209
ldw,TS09Z7674,30-01-2024,14:47:13,30-01-2024 14:47,30-01-2024 14:47,17.22543,79.1388817,74,53233
ldw,TS09Z7674,30-01-2024,14:48:37,30-01-2024 14:48,30-01-2024 14:48,17.2171917,79.1520167,80,53317
hmw,TS09Z7674,30-01-2024,14:48:43,30-01-2024 14:48,30-01-2024 14:48,17.2161233,79.1536783,68,53323
ldw,TS09Z7674,30-01-2024,14:48:51,30-01-2024 14:48,30-01-2024 14:48,17.2161233,79.1536783,68,53331
ldw,TS09Z7674,30-01-2024,14:49:28,30-01-2024 14:49,30-01-2024 14:49,17.213835,79.1588933,60,53368
hmw,TS09Z7674,30-01-2024,14:49:40,30-01-2024 14:49,30-01-2024 14:49,17.2133967,79.16055,69,53380
ldw,TS09Z7674,30-01-2024,14:50:14,30-01-2024 14:50,30-01-2024 14:50,17.2119283,79.1665333,58,53414
ldw,TS09Z7674,30-01-2024,15:20:37,30-01-2024 15:20,30-01-2024 15:20,17.20903,79.1762167,52,55237
ldw,TS09Z7674,30-01-2024,15:21:13,30-01-2024 15:21,30-01-2024 15:21,17.2077533,79.1830083,78,55273
ldw,TS09Z7674,30-01-2024,15:21:31,30-01-2024 15:21,30-01-2024 15:21,17.205515,79.186065,67,55291
ldw,TS09Z7674,30-01-2024,15:21:38,30-01-2024 15:21,30-01-2024 15:21,17.205515,79.186065,67,55298
ldw,TS09Z7674,30-01-2024,15:21:43,30-01-2024 15:21,30-01-2024 15:21,17.2040333,79.1868333,64,55303
ldw,TS09Z7674,30-01-2024,15:21:50,30-01-2024 15:21,30-01-2024 15:21,17.2026417,79.1874717,66,55310
ldw,TS09Z7674,30-01-2024,15:22:55,30-01-2024 15:22,30-01-2024 15:22,17.19604,79.1965283,79,55375
ldw,TS09Z7674,30-01-2024,15:23:08,30-01-2024 15:23,30-01-2024 15:23,17.1961117,79.1986333,79,55388
